"","lon","lat","dp1","dp2","dp3","dp4","dp5"
"79",-126.15,47.95,1858153.97308418,1266469.92472506,1097364.96916119,527695.512063941,192086.982037048
"80",-126.05,47.95,1854739.62902345,1264303.12000466,1095540.50277408,525615.566366611,186113.685439397
"81",-125.95,47.95,1851357.08585036,1262185.56020352,1093772.94645245,523643.054991453,180258.096347749
"82",-125.85,47.95,1848006.52262719,1260117.49656213,1092062.57907618,521779.199456961,174532.072659893
"83",-125.75,47.95,1844688.11800939,1258099.17607601,1090409.67221937,520025.171010958,168948.798543946
"84",-125.65,47.95,1841402.05021078,1256130.84136326,1088814.48995004,518382.087259196,163522.906333371
"85",-125.55,47.95,1838148.49696832,1254212.73053284,1087277.28863316,516851.008868803,158270.592552704
"86",-125.45,47.95,1834927.63550644,1252345.07705392,1085798.31673755,515432.936367389,153209.719131516
"87",-125.35,47.95,1831739.64250096,1250528.10962632,1084377.81464676,514128.80705873,148359.887465658
"88",-125.25,47.95,1828584.69404263,1248762.05205225,1083016.01447437,512939.492075859,143742.469024517
"89",-125.15,47.95,1825462.96560022,1247047.12310943,1081713.13988398,511865.793592111,139380.57196922
"90",-125.05,47.95,1822374.63198325,1245383.53642591,1080469.40591425,510908.44221004,135298.919334659
"91",-124.95,47.95,1819319.86730436,1243771.50035658,1079285.01880923,510068.09454737,131523.611742721
"92",-124.85,47.95,1816298.84494129,1242211.21786151,1078160.17585432,509345.331038066,128081.747822092
"93",-124.75,47.95,1813311.73749857,1240702.88638651,1077095.06521812,508740.653965335,125000.880346933
"94",-124.65,47.95,1810358.71676876,1239246.69774576,1076089.86580056,508254.485741827,122308.297434233
"95",-124.55,47.95,1807439.95369351,1237842.83800688,1075144.74708741,507887.167450632,120030.137160297
"96",-124.45,47.95,1804555.61832418,1236491.48737848,1074259.86901164,507638.957658688,118190.370234284
"97",-124.35,47.95,1801705.87978229,1235192.82010041,1073435.38182169,507510.031512217,116809.715835709
"98",-124.25,47.95,1798890.90621958,1233947.00433685,1072671.42595709,507500.480121495,115904.584272266
"99",-124.15,47.95,1796110.86477792,1232754.20207228,1071968.13193154,507610.310240037,115486.158431558
"100",-124.05,47.95,1793365.92154886,1231614.56901064,1071325.62022369,507839.444240783,115559.726009766
"101",-123.95,47.95,1790656.24153306,1230528.25447774,1070744.00117585,508187.720389526,116124.351820629
"102",-123.85,47.95,1787981.98859945,1229495.40132704,1070223.37490091,508654.893413295,117172.936312356
"103",-123.75,47.95,1785343.32544419,1228516.14584892,1069763.83119745,509240.635359072,118692.651946687
"104",-123.65,47.95,1782740.41354955,1227590.61768369,1069365.44947339,509944.53673584,120665.696698453
"105",-123.55,47.95,1780173.41314247,1226718.93973835,1069028.29867829,510766.107930735,123070.266207882
"106",-123.45,47.95,1777642.48315319,1225901.22810722,1068752.43724436,511704.780887979,125881.630319921
"107",-123.35,47.95,1775147.7811736,1225137.59199665,1068537.91303638,512759.911037315,129073.205917482
"108",-123.25,47.95,1772689.46341556,1224428.13365385,1068384.76331059,513930.779456917,132617.54024781
"109",-123.15,47.95,1770267.68466921,1223772.94829992,1068293.01468263,515216.595254206,136487.14886783
"110",-123.05,47.95,1767882.59826112,1223172.12406733,1068262.68310466,516616.49814667,140655.182055924
"111",-122.95,47.95,1765534.35601248,1222625.74194173,1068293.77385156,518129.56122368,145095.917833488
"112",-122.85,47.95,1763223.10819729,1222133.87570838,1068386.28151644,519754.793869496,149785.096413056
"113",-122.75,47.95,1760949.00350052,1221696.59190308,1068540.19001523,521491.144826994,154700.120105952
"114",-122.65,47.95,1758712.18897637,1221313.94976795,1068755.4726006,523337.505381307,159820.145973083
"115",-122.55,47.95,1756512.81000656,1220986.0012118,1069032.091885,525292.712642485,165126.09769652
"116",-122.45,47.95,1754351.01025871,1220712.79077543,1069369.99987274,527355.552906297,170600.620035153
"117",-122.35,47.95,1752226.93164485,1220494.35560177,1069769.13800131,529524.7650727,176227.995134557
"118",-122.25,47.95,1750140.71428007,1220330.7254109,1070229.43719151,531799.044101948,181994.035762842
"119",-122.15,47.95,1748092.4964413,1220221.92248011,1070750.81790655,534177.044489009,187885.966732518
"120",-122.05,47.95,1746082.4145263,1220167.96162888,1071333.19021987,536657.383737865,193892.302561571
"121",-121.95,47.95,1744110.60301291,1220168.85020887,1071976.45389164,539238.645818118,200002.726871719
"122",-121.85,47.95,1742177.19441845,1220224.58809903,1072680.49845365,541919.384587592,206207.977070159
"123",-121.75,47.95,1740282.31925945,1220335.1677056,1073445.20330259,544698.127165633,212499.73642349
"124",-121.65,47.95,1738426.10601165,1220500.5739673,1074270.4378014,547573.377243212,218870.534608226
"125",-121.55,47.95,1736608.68107033,1220720.78436544,1075156.06138859,550543.61831712,225313.65711735
"126",-121.45,47.95,1734830.16871098,1220995.76893909,1076101.92369523,553607.316836962,231823.063436044
"127",-121.35,47.95,1733090.6910503,1221325.49030521,1077107.86466946,556762.925254942,238393.313606763
"128",-121.25,47.95,1731390.36800768,1221709.90368379,1078173.7147083,560008.884969797,245019.502633712
"129",-121.15,47.95,1729729.31726705,1222148.95692784,1079299.29479635,563343.629157519,251697.20209145
"130",-121.05,47.95,1728107.65423914,1222642.59055829,1080484.41665139,566765.5854828,258422.408273635
"131",-120.95,47.95,1726525.49202434,1223190.73780372,1081728.8828763,570273.178686331,265191.496226024
"132",-120.85,47.95,1724982.94137592,1223793.3246448,1083032.48711734,573864.833044286,272001.179038287
"133",-120.75,47.95,1723480.11066388,1224450.26986345,1084395.01422819,577538.97469737,278848.471812389
"134",-120.65,47.95,1722017.10583932,1225161.48509661,1085816.24043971,581294.033847895,285730.659774613
"135",-120.55,47.95,1720594.0303994,1225926.8748945,1087295.93353502,585128.446824214,292645.270049356
"136",-120.45,47.95,1719210.98535285,1226746.33678338,1088833.85302949,589040.658012831,299590.046662898
"137",-120.35,47.95,1717868.06918626,1227619.76133259,1090429.75035555,593029.121659141,306562.928392883
"138",-120.25,47.95,1716565.37783082,1228547.03222587,1092083.36905181,597092.303538593,313562.029123171
"139",-120.15,47.95,1715303.00462993,1229528.02633681,1093794.44495628,601228.682500634,320585.620403799
"140",-120.05,47.95,1714081.04030744,1230562.61380831,1095562.70640333,605436.751888311,327632.115951868
"141",-119.95,47.95,1712899.57293659,1231650.65813594,1097387.87442405,609715.020836942,334700.057861307
"142",-119.85,47.95,1711758.68790976,1232792.01625511,1099269.66294978,614062.015455653,341788.104318044
"143",-119.75,47.95,1710658.46790898,1233986.53863187,1101207.77901834,618476.279895826,348895.018642194
"144",-119.65,47.95,1709598.99287728,1235234.06935724,1103201.92298283,622956.377310916,356019.659501093
"145",-119.55,47.95,1708580.33999076,1236534.4462449,1105251.78872248,627500.890712171,363160.972156267
"146",-119.45,47.95,1707602.58363164,1237887.50093219,1107357.0638554,632108.423724995,370317.98062446
"147",-119.35,47.95,1706665.79536211,1239293.05898419,1109517.42995286,636777.601250831,377489.780647645
"148",-119.25,47.95,1705770.04389905,1240750.9400007,1111732.56275473,641507.070039412,384675.533379808
"149",-119.15,47.95,1704915.39508975,1242260.95772615,1114002.13238596,646295.499176339,391874.459709667
"150",-119.05,47.95,1704101.91188843,1243822.92016207,1116325.80357355,651141.580490855,399085.835148227
"151",-118.95,47.95,1703329.65433385,1245436.62968215,1118703.23586396,656044.028888664,406308.985218725
"152",-118.85,47.95,1702598.67952778,1247101.88314962,1121134.08384057,661001.58261459,413543.281293984
"153",-118.75,47.95,1701909.04161452,1248818.47203684,1123617.99734084,666013.003449695,420788.136832712
"154",-118.65,47.95,1701260.7917614,1250586.18254698,1126154.62167315,671077.076847461,428043.003972046
"155",-118.55,47.95,1700653.9781403,1252404.79573752,1128743.59783273,676192.61201339,435307.370438569
"156",-118.45,47.95,1700088.64591021,1254274.0876456,1131384.5627167,681358.44193232,442580.756744455
"157",-118.35,47.95,1699564.83720084,1256193.82941484,1134077.1493379,686573.423347538,449862.713639216
"158",-118.25,47.95,1699082.5910973,1258163.78742371,1136820.98703719,691836.436695626,457152.819790834
"159",-118.15,47.95,1698641.94362583,1260183.72341509,1139615.70169409,697146.386000789,464450.679673085
"160",-118.05,47.95,1698242.92774066,1262253.39462699,1142460.91593563,702502.198732237,471755.921638382
"161",-117.95,47.95,1697885.57331193,1264372.55392427,1145356.2493429,707902.825628043,479068.196157769
"162",-117.85,47.95,1697569.90711476,1266540.94993114,1148301.31865553,713347.240488654,486387.174211737
"163",-117.75,47.95,1697295.9528194,1268758.32716434,1151295.73797358,718834.439943135,493712.545817213
"164",-117.65,47.95,1697063.73098255,1271024.42616694,1154339.11895679,724363.443190975,501044.018677743
"165",-117.55,47.95,1696873.25903977,1273338.9836424,1157431.0710211,729933.291722161,508381.316945177
"166",-117.45,47.95,1696724.55129908,1275701.73258897,1160571.20153212,735543.049018037,515724.180082447
"167",-117.35,47.95,1696617.61893566,1278112.40243417,1163759.11599562,741191.800235297,523072.361818075
"168",-117.25,47.95,1696552.46998773,1280570.71916929,1166994.41824466,746878.651875314,530425.629184023
"169",-117.15,47.95,1696529.10935362,1283076.40548361,1170276.71062351,752602.731440864,537783.761629352
"170",-117.05,47.95,1696547.5387899,1285629.18089855,1173605.594168,758363.187082103,545146.550202899
"171",-116.95,47.95,1696607.75691077,1288228.76190119,1176980.66878239,764159.187233602,552513.796798862
"172",-116.85,47.95,1696709.75918859,1290874.86207741,1180401.5334125,769989.920244026,559885.313459814
"173",-116.75,47.95,1696853.5379555,1293567.19224436,1183867.78621519,775854.593999975,567260.921732135
"174",-116.65,47.95,1697039.08240628,1296305.46058212,1187379.02472402,781752.435545355,574640.452069411
"175",-116.55,47.95,1697266.37860234,1299089.37276455,1190934.84601092,787682.690697538,582023.743279709
"176",-116.45,47.95,1697535.40947686,1301918.63208913,1194534.84684413,793644.623661463,589410.642013064
"177",-116.35,47.95,1697846.15484107,1304792.9396058,1198178.62384194,799637.516642747,596801.002285851
"178",-116.25,47.95,1698198.59139167,1307711.99424451,1201865.77362261,805660.66946073,604194.685038986
"179",-116.15,47.95,1698592.69271944,1310675.49294163,1205595.89295008,811713.399162368,611591.557727257
"180",-116.05,47.95,1699028.4293189,1313683.13076496,1209368.57887574,817795.039637697,618991.493937229
"181",-115.95,47.95,1699505.76859913,1316734.60103728,1213183.42887599,823904.941237637,626394.373031496
"182",-115.85,47.95,1700024.67489572,1319829.59545848,1217040.04098577,830042.470394723,633800.079817183
"183",-115.75,47.95,1700585.1094838,1322967.80422596,1220938.01392799,836207.009247339,641208.504236808
"184",-115.65,47.95,1701187.03059215,1326148.91615356,1224876.94723881,842397.95526799,648619.541079795
"185",-115.55,47.95,1701830.39341838,1329372.61878859,1228856.44138887,848614.72089599,656033.089713047
"186",-133.95,47.85,2200103.60110712,1554798.69983014,1377449.78535373,901081.325453944,749451.240846425
"187",-133.85,47.85,2194720.85549733,1549676.22936826,1372276.9853277,894600.605369769,741989.293242892
"188",-133.75,47.85,2189356.724053,1544579.75173811,1367132.29367607,888140.460481365,734528.558045133
"189",-133.65,47.85,2184011.35108306,1539509.53233253,1362016.03639723,881701.353293395,727069.085155239
"190",-133.55,47.85,2178684.88178601,1534465.83865043,1356928.54256156,875283.758315911,719610.926405718
"191",-133.45,47.85,2173377.46224831,1529448.94028553,1351870.14429992,868888.162393003,712154.135659676
"192",-133.35,47.85,2168089.23944254,1524459.10891392,1346841.17679022,862515.065038866,704698.768917297
"193",-133.25,47.85,2162820.36122527,1519496.61828029,1341841.97824169,856164.978781212,697244.884429009
"194",-133.15,47.85,2157570.97633478,1514561.74418287,1336872.88987706,849838.429511977,689792.542815904
"195",-133.05,47.85,2152341.23438836,1509654.764457,1331934.25591248,843535.956845249,682341.807197911
"196",-132.95,47.85,2147131.28587956,1504775.9589573,1327026.42353497,837258.11448224,674892.743330312
"197",-132.85,47.85,2141941.28217499,1499925.60953846,1322149.74287754,831005.470583221,667445.419749263
"198",-132.75,47.85,2136771.37551092,1495104.00003443,1317304.56699174,824778.608146129,659999.907926973
"199",-132.65,47.85,2131621.71898961,1490311.4162363,1312491.25181763,818578.125391696,652556.28243733
"200",-132.55,47.85,2126492.46657535,1485548.14586842,1307710.15615109,812404.636154769,645114.621132788
"201",-132.45,47.85,2121383.77309017,1480814.47856308,1302961.64160833,806258.770281496,637675.005333396
"202",-132.35,47.85,2116295.79420931,1476110.70583349,1298246.07258763,800141.174032009,630237.520028972
"203",-132.25,47.85,2111228.68645632,1471437.12104516,1293563.81622811,794052.510488143,622802.254095452
"204",-132.15,47.85,2106182.6071979,1466794.01938549,1288915.24236551,787993.459965699,615369.300526634
"205",-132.05,47.85,2101157.71463839,1462181.69783169,1284300.72348493,781964.720430673,607938.756682547
"206",-131.95,47.85,2096154.16781395,1457600.4551169,1279720.63467035,775967.007918794,600510.724555873
"207",-131.85,47.85,2091172.12658644,1453050.59169449,1275175.353551,770001.05695767,593085.311057957
"208",-131.75,47.85,2086211.75163687,1448532.40970051,1270665.26024432,764067.620990688,585662.628326054
"209",-131.65,47.85,2081273.20445861,1444046.21291424,1266190.73729561,758167.472801813,578242.794053721
"210",-131.55,47.85,2076356.6473502,1439592.30671682,1261752.16961414,752301.404940235,570825.931846345
"211",-131.45,47.85,2071462.24340778,1435170.99804796,1257349.94440579,746470.230143788,563412.171604052
"212",-131.35,47.85,2066590.15651723,1430782.59536058,1252984.45110201,740674.781759914,556001.649934505
"213",-131.25,47.85,2061740.55134583,1426427.40857345,1248656.08128512,734915.914162806,548594.510598242
"214",-131.15,47.85,2056913.59333369,1422105.74902183,1244365.22860987,729194.503165289,541190.904989637
"215",-131.05,47.85,2052109.44868463,1417817.92940592,1240112.28872113,723511.446423825,533790.992656771
"216",-130.95,47.85,2047328.28435684,1413564.26373724,1235897.65916774,717867.66383488,526394.941863888
"217",-130.85,47.85,2042570.26805299,1409345.06728287,1231721.73931239,712264.097920771,519002.930200554
"218",-130.75,47.85,2037835.56821003,1405160.65650748,1227584.93023748,706701.714202916,511615.145241992
"219",-130.65,47.85,2033124.35398859,1401011.34901316,1223487.63464693,701181.501560276,504231.785265676
"220",-130.55,47.85,2028436.79526189,1396897.46347702,1219430.25676389,695704.472570573,496853.060029745
"221",-130.45,47.85,2023773.0626043,1392819.31958656,1215413.20222429,690271.66383171,489479.191619475
"222",-130.35,47.85,2019133.32727946,1388777.23797275,1211436.87796615,684884.136260628,482110.415368764
"223",-130.25,47.85,2014517.76122789,1384771.54014077,1207501.69211468,679542.975366595,474746.980864368
"224",-130.15,47.85,2009926.53705433,1380802.54839856,1203608.05386312,674249.291495817,467389.153041578
"225",-130.05,47.85,2005359.82801441,1376870.5857829,1199756.37334927,669004.22004395,460037.213381041
"226",-129.95,47.85,2000817.8080011,1372975.97598323,1195947.06152768,663808.921632947,452691.461217603
"227",-129.85,47.85,1996300.65153051,1369119.04326317,1192180.53003755,658664.582248467,445352.215173404
"228",-129.75,47.85,1991808.53372736,1365300.11237955,1188457.19106621,653572.413333788,438019.814728934
"229",-129.65,47.85,1987341.63030991,1361519.50849923,1184777.45720834,648533.651836074,430694.621947556
"230",-129.55,47.85,1982900.11757443,1357777.55711343,1181141.74132081,643549.560200518,423377.023370894
"231",-129.45,47.85,1978484.17237923,1354074.58394978,1177550.45637315,638621.426307776,416067.432104789
"232",-129.35,47.85,1974093.97212819,1350410.91488202,1174004.0152938,633750.563349839,408766.290118082
"233",-129.25,47.85,1969729.69475374,1346786.87583724,1170502.83081196,628938.309639371,401474.070779429
"234",-129.15,47.85,1965391.51869942,1343202.79270094,1167047.31529532,624186.028347316,394191.281660746
"235",-129.05,47.85,1961079.62290194,1339658.99121965,1163637.88058352,619495.107163487,386918.46763977
"236",-128.95,47.85,1956794.1867727,1336155.79690126,1160274.93781743,614866.957874655,379656.214338682
"237",-128.85,47.85,1952535.39017884,1332693.53491312,1156958.89726444,610303.015854629,372405.151940913
"238",-128.75,47.85,1948303.41342374,1329272.52997782,1153690.16813964,605804.739460679,365165.959434155
"239",-128.65,47.85,1944098.43722705,1325893.10626673,1150469.15842315,601373.609330664,357939.369334553
"240",-128.55,47.85,1939920.64270417,1322555.58729143,1147296.27467358,597011.127575248,350726.172954905
"241",-128.45,47.85,1935770.21134523,1319260.29579286,1144171.92183773,592718.816859584,343527.226288968
"242",-128.35,47.85,1931647.32499355,1316007.55362841,1141096.5030567,588498.219369029,336343.456594628
"243",-128.25,47.85,1927552.16582353,1312797.68165694,1138070.41946854,584350.895653559,329175.869771043
"244",-128.15,47.85,1923484.91631809,1309630.99962175,1135094.07000743,580278.423345832,322025.558639349
"245",-128.05,47.85,1919445.7592455,1306507.82603161,1132167.85119974,576282.395748129,314893.712253156
"246",-127.95,47.85,1915434.87763574,1303428.4780398,1129292.156957,572364.420283778,307781.626384592
"247",-127.85,47.85,1911452.45475627,1300393.27132139,1126467.37836593,568526.116809167,300690.715354273
"248",-127.75,47.85,1907498.67408731,1297402.51994869,1123693.90347583,564769.115782934,293622.525399929
"249",-127.65,47.85,1903573.71929658,1294456.53626501,1120972.11708337,561095.056289626,286578.749809005
"250",-127.55,47.85,1899677.77421345,1291555.63075672,1118302.40051512,557505.583915829,279561.246076159
"251",-127.45,47.85,1895811.02280265,1288700.11192387,1115685.13140786,554002.348477586,272572.05538777
"252",-127.35,47.85,1891973.64913732,1285890.28614925,1113120.68348715,550587.001598877,265613.424783204
"253",-127.25,47.85,1888165.83737166,1283126.45756614,1110609.42634405,547261.194141932,258687.832397486
"254",-127.15,47.85,1884387.77171293,1280408.92792469,1108151.72521059,544026.573491303,251798.016252901
"255",-127.05,47.85,1880639.63639295,1277737.99645724,1105747.94073396,540884.780694802,244947.007138501
"256",-126.95,47.85,1876921.61563914,1275113.95974248,1103398.42874983,537837.447465742,238138.166197059
"257",-126.85,47.85,1873233.89364491,1272537.11156866,1101103.54005506,534886.193052272,231375.227928332
"258",-126.75,47.85,1869576.65453959,1270007.74279598,1098863.62018001,532032.620981067,224662.349414836
"259",-126.65,47.85,1865950.08235786,1267526.14121821,1096679.00916082,529278.315684121,218004.166679067
"260",-126.55,47.85,1862354.36100861,1265092.59142373,1094550.04131191,526624.839018962,211405.859184989
"261",-126.45,47.85,1858789.67424326,1262707.37465605,1092477.04499905,524073.726694146,204873.223593481
"262",-126.35,47.85,1855256.20562367,1260370.76867399,1090460.34241323,521626.484613479,198412.757958659
"263",-126.25,47.85,1851754.13848944,1258083.0476117,1088500.24934573,519284.585153995,192031.757589283
"264",-126.15,47.85,1848283.65592475,1255844.48183847,1086597.07496474,517049.463394181,185738.423766075
"265",-126.05,47.85,1844844.94072471,1253655.33781875,1084751.12159368,514922.513310466,179541.986356071
"266",-125.95,47.85,1841438.17536121,1251515.87797221,1082962.68449181,512905.083961256,173452.841033054
"267",-125.85,47.85,1838063.54194828,1249426.36053436,1081232.05163727,510998.475679135,167482.701205337
"268",-125.75,47.85,1834721.22220696,1247387.03941744,1079559.50351299,509203.936292872,161644.763741204
"269",-125.65,47.85,1831411.39742979,1245398.16407219,1077945.31289572,507522.657401799,155953.885999862
"270",-125.55,47.85,1828134.24844471,1243459.97935024,1076389.74464872,505955.770725897,150426.76931205
"271",-125.45,47.85,1824889.95557859,1241572.72536762,1074893.05551814,504504.344555325,145082.140666879
"272",-125.35,47.85,1821678.69862034,1239736.63736934,1073455.49393376,503169.380323463,139940.919707876
"273",-125.25,47.85,1818500.65678352,1237951.94559524,1072077.29981422,501951.809327469,135026.352049765
"274",-125.15,47.85,1815356.00866857,1236218.87514734,1070758.70437717,500852.489620056,130364.082428678
"275",-125.05,47.85,1812244.93222464,1234537.64585882,1069499.92995456,499872.203095614,125982.132736337
"276",-124.95,47.85,1809167.604711,1232908.47216472,1068301.18981364,499011.652792958,121910.741712929
"277",-124.85,47.85,1806124.20265812,1231331.56297467,1067162.68798367,498271.460435719,118182.017164576
"278",-124.75,47.85,1803114.90182827,1229807.12154767,1066084.61908898,497652.164230038,114829.351447937
"279",-124.65,47.85,1800139.87717588,1228335.34536923,1065067.16818839,497154.216937415,111886.561089101
"280",-124.55,47.85,1797199.30280752,1226916.42603081,1064110.51062159,496777.984238603,109386.736293245
"281",-124.45,47.85,1794293.3519415,1225550.54911205,1063214.81186246,496523.743402227,107360.828238625
"282",-124.35,47.85,1791422.19686723,1224237.89406565,1062380.2273799,496391.68226934,105836.058913357
"283",-124.25,47.85,1788586.00890425,1222978.63410518,1061606.90250619,496381.898562583,104834.299691617
"284",-124.15,47.85,1785784.958361,1221772.93609601,1060894.97231339,496494.399525839,104370.613032527
"285",-124.05,47.85,1783019.21449326,1220620.96044948,1060244.56149774,496729.1018975,104452.165823388
"286",-123.95,47.85,1780288.94546247,1219522.86102045,1059655.7842725,497085.832217568,105077.688426095
"287",-123.85,47.85,1777594.3182937,1218478.78500835,1059128.7442694,497564.327465934,106237.571639697
"288",-123.75,47.85,1774935.49883347,1217488.872862,1058663.5344488,498164.236026406,107914.584786546
"289",-123.65,47.85,1772312.6517074,1216553.25818815,1058260.23701891,498885.118968222,110085.094167117
"290",-123.55,47.85,1769725.94027765,1215672.06766405,1057918.92336399,499726.451634266,112720.592137033
"291",-123.45,47.85,1767175.52660022,1214845.42095413,1057639.65398201,500687.625522652,115789.327844943
"292",-123.35,47.85,1764661.57138215,1214073.43063079,1057422.47843151,501767.950446174,119257.856991265
"293",-123.25,47.85,1762184.23393858,1213356.20209961,1057267.43528813,502966.656952001,123092.382302386
"294",-123.15,47.85,1759743.67214976,1212693.83352904,1057174.55211064,504282.898982313,127259.818049113
"295",-123.05,47.85,1757340.04241797,1212086.41578454,1057143.84541666,505715.756754966,131728.565087418
"296",-122.95,47.85,1754973.4996244,1211534.03236749,1057175.3206681,507264.239842166,136469.019860986
"297",-122.85,47.85,1752644.19708605,1211036.75935876,1057268.97226634,508927.290424093,141453.860880096
"298",-122.75,47.85,1750352.28651263,1210594.66536725,1057424.7835572,510703.786693866,146658.162754579
"299",-122.65,47.85,1748097.91796341,1210207.81148319,1057642.72684557,512592.546389874,152059.385576855
"300",-122.55,47.85,1745881.23980427,1209876.25123661,1057922.76341983,514592.330431383,157637.280534494
"301",-122.45,47.85,1743702.39866475,1209600.03056075,1058264.84358594,516701.846633625,163373.744124694
"302",-122.35,47.85,1741561.53939517,1209379.18776065,1058668.90671105,518919.753478949,169252.645086382
"303",-122.25,47.85,1739458.80502396,1209213.75348691,1059134.88127669,521244.66392134,175259.641064533
"304",-122.15,47.85,1737394.33671515,1209103.75071466,1059662.68494132,523675.149202481,181381.996368544
"305",-122.05,47.85,1735368.27372596,1209049.19472776,1060252.22461215,526209.742658597,187608.40793409
"306",-121.95,47.85,1733380.75336468,1209050.09310832,1060903.39652612,528846.943498545,193928.84354256
"307",-121.85,47.85,1731431.9109488,1209106.44573148,1061616.08633976,531585.220534955,200334.394245973
"308",-121.75,47.85,1729521.87976332,1209218.24476548,1062390.16922791,534423.015851647,206817.141553745
"309",-121.65,47.85,1727650.79101944,1209385.47467707,1063225.50999099,537358.748392087,213370.039062793
"310",-121.55,47.85,1725818.77381352,1209608.11224215,1064121.96317065,540390.817455168,219986.807698684
"311",-121.45,47.85,1724025.95508643,1209886.12656176,1065079.37317351,543517.606086206,226661.843466353
"312",-121.35,47.85,1722272.45958323,1210219.47908327,1066097.57440288,546737.484352574,233390.136499838
"313",-121.25,47.85,1720558.40981328,1210608.12362678,1067176.39139805,550048.812494998,240167.20019216
"314",-121.15,47.85,1718883.92601077,1211052.00641673,1068315.63898099,553449.943947013,246989.009238454
"315",-121.05,47.85,1717249.12609573,1211551.06611857,1069515.12241015,556939.228216545,253851.945510165
"316",-120.95,47.85,1715654.1256355,1212105.23388058,1070774.63754104,560515.01362498,260752.750778298
"317",-120.85,47.85,1714099.03780672,1212714.43338061,1072093.97099333,564175.649900418,267688.485407778
"318",-120.75,47.85,1712583.9733579,1213378.5808778,1073472.90032411,567919.490622965,274656.492246546
"319",-120.65,47.85,1711109.04057246,1214097.58526906,1074911.19420705,571744.89552117,281654.365028089
"320",-120.55,47.85,1709674.34523253,1214871.34815043,1076408.61261717,575650.232619629,288679.920692878
"321",-120.45,47.85,1708279.99058316,1215699.76388298,1077964.90702067,579633.88023881,295731.175111986
"322",-120.35,47.85,1706926.07729742,1216582.71966332,1079579.82056985,583694.228848989,302806.321765082
"323",-120.25,47.85,1705612.70344194,1217520.09559857,1081253.08830242,587829.682780873,309903.712985276
"324",-120.15,47.85,1704339.96444334,1218511.76478562,1082984.43734506,592038.661796238,317021.843436088
"325",-120.05,47.85,1703107.95305531,1219557.59339464,1084773.58712095,596319.602522379,324159.335531312
"326",-119.95,47.85,1701916.75932642,1220657.44075664,1086620.24956061,600670.959754722,331314.926548079
"327",-119.85,47.85,1700766.47056877,1221811.15945505,1088524.12931616,605091.207632288,338487.457217425
"328",-119.75,47.85,1699657.1713274,1223018.595421,1090484.92397821,609578.840691035,345675.861605887
"329",-119.65,47.85,1698588.94335055,1224279.58803242,1092502.32429538,614132.374800364,352879.15812692
"330",-119.55,47.85,1697561.86556078,1225593.97021658,1094576.01439591,618750.347988222,360096.441542482
"331",-119.45,47.85,1696576.01402696,1226961.56855602,1096705.6720111,623431.321160374,367326.875833809
"332",-119.35,47.85,1695631.46193712,1228382.20339778,1098890.9687003,628173.878719488,374569.687836354
"333",-119.25,47.85,1694728.27957229,1229855.68896561,1101131.57007696,632976.629089665,381824.161547644
"334",-119.15,47.85,1693866.53428126,1231381.8334752,1103427.13603565,637838.205152055,389089.633028682
"335",-119.05,47.85,1693046.29045626,1232960.4392521,1105777.32097952,642757.264597102,396365.485829668
"336",-118.95,47.85,1692267.60950966,1234591.30285228,1108181.77404806,647732.490198891,403651.146879705
"337",-118.85,47.85,1691530.54985171,1236274.21518512,1110640.13934473,652762.590016948,410946.082787703
"338",-118.75,47.85,1690835.16686922,1238008.96163867,1113152.05616428,657846.297530654,418249.79650829
"339",-118.65,47.85,1690181.51290535,1239795.322207,1115717.15921945,662982.371711352,425561.824332249
"340",-118.55,47.85,1689569.63724043,1241633.07161957,1118335.07886668,668169.59703695,432881.733165922
"341",-118.45,47.85,1688999.58607383,1243521.97947226,1121005.44133074,673406.783453697,440209.118068324
"342",-118.35,47.85,1688471.40250697,1245461.81036016,1123727.86892787,678692.766289599,447543.600018425
"343",-118.25,47.85,1687985.12652741,1247452.32401167,1126501.98028728,684026.406123697,454884.823888322
"344",-118.15,47.85,1687540.79499401,1249493.27542399,1129327.39057079,689406.58861527,462232.456600838
"345",-118.05,47.85,1687138.44162333,1251584.41499968,1132203.71169023,694832.224296786,469586.185452574
"346",-117.95,47.85,1686778.09697706,1253725.48868423,1135130.55252268,700302.248334191,476945.716585586
"347",-117.85,47.85,1686459.78845066,1255916.23810443,1138107.51912302,705815.620257994,484310.773592773
"348",-117.75,47.85,1686183.54026317,1258156.40070732,1141134.21493385,711371.323668285,491681.096243707
"349",-117.65,47.85,1685949.37344812,1260445.70989976,1144210.24099251,716968.365916755,499056.43931911
"350",-117.55,47.85,1685757.30584575,1262783.89518828,1147335.196135,722605.777768444,506436.571543453
"351",-117.45,47.85,1685607.35209628,1265170.68231911,1150508.67719668,728282.613045905,513821.274606295
"352",-117.35,47.85,1685499.52363445,1267605.7934183,1153730.27920965,733997.948258165,521210.342263985
"353",-117.25,47.85,1685433.82868522,1270088.9471318,1156999.59559659,739750.882216745,528603.579514208
"354",-117.15,47.85,1685410.27226073,1272619.85876519,1160316.21836098,745540.535640852,536000.801836654
"355",-117.05,47.85,1685428.85615839,1275198.24042316,1163679.73827361,751366.05075363,543401.834493797
"356",-116.95,47.85,1685489.57896018,1277823.8011485,1167089.74505523,757226.590871275,550806.511886332
"357",-116.85,47.85,1685592.43603326,1280496.24706037,1170545.82755524,763121.339986619,558214.676958433
